country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,30/04/2020,,-5,,,-56,
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,01/05/2020,-72,-7,,,-55,
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,02/05/2020,-79,-14,,,-36,
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,03/05/2020,,-15,,,-33,
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,04/05/2020,,-27,,,-80,
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,05/05/2020,,0,,,-55,
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,06/05/2020,,-4,,,-56,
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,07/05/2020,,-8,,,-54,
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,08/05/2020,-65,-4,,,-52,
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,09/05/2020,-74,-8,,,-34,
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,10/05/2020,,-15,,,-23,
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,11/05/2020,,-9,,,-52,
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,12/05/2020,,-4,,,-51,
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,13/05/2020,,-10,,,-52,
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,14/05/2020,-63,-2,,,-52,
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,15/05/2020,-65,-7,,,-51,
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,16/05/2020,-73,-11,,,-30,
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,17/05/2020,-70,-10,,,-31,
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,18/05/2020,-54,-7,,,-46,
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,19/05/2020,-51,-2,,,-44,
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,20/05/2020,-57,-4,,,-47,
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,21/05/2020,-54,0,,,-47,
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,22/05/2020,-59,-4,,,-47,
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,23/05/2020,-63,1,,,-25,
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,24/05/2020,-68,-5,,,-19,
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,25/05/2020,-54,-2,,,-45,
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,26/05/2020,-48,2,,,-43,
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,27/05/2020,-53,3,,,-43,
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,28/05/2020,-48,9,,,-44,
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,29/05/2020,-52,12,,,-43,
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,30/05/2020,-58,10,,,-17,
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,31/05/2020,-65,11,,,-20,
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,01/06/2020,-60,-3,,,-74,
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,02/06/2020,-46,13,,,-42,14
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,03/06/2020,-51,3,,,-43,
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,04/06/2020,-50,6,,,-43,
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,05/06/2020,-52,4,,,-40,
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,06/06/2020,-55,1,,,-19,
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,07/06/2020,-61,-3,,,-10,
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,08/06/2020,,1,,,-40,13
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,09/06/2020,,3,,,-40,14
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,10/06/2020,-38,2,,,-40,16
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,11/06/2020,-34,6,,,-41,15
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,12/06/2020,-42,7,,,-39,
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,13/06/2020,-46,10,,,-11,
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,14/06/2020,-55,2,,,-6,
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,15/06/2020,,1,,,-37,12
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,16/06/2020,,6,,,-37,13
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,17/06/2020,-39,5,,,-38,15
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,18/06/2020,-40,1,,,-40,15
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,19/06/2020,-43,10,,,-38,
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,20/06/2020,-44,13,,,-14,
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,21/06/2020,-52,4,,,-5,
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,22/06/2020,,1,,,-38,13
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,23/06/2020,,5,,,-38,13
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,24/06/2020,-38,5,,,-38,13
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,25/06/2020,-34,10,,,-37,13
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,26/06/2020,-41,9,,,-37,13
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,27/06/2020,-44,8,,,-15,
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,28/06/2020,-51,-6,,,-10,
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,29/06/2020,,1,,,-35,10
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,30/06/2020,,1,,,-33,9
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,01/07/2020,-27,2,,,-36,12
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,02/07/2020,-22,2,,,-36,10
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,03/07/2020,-27,9,,,-34,12
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,04/07/2020,-29,7,,,-5,
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,05/07/2020,-34,-4,,,-3,
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,06/07/2020,,1,,,-35,9
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,07/07/2020,-15,4,,,-35,10
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,08/07/2020,-19,1,,,-35,12
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,09/07/2020,-17,2,,,-34,10
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,10/07/2020,-24,5,,,-33,9
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,11/07/2020,-27,8,,,-2,
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,12/07/2020,-24,5,,,-3,
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,13/07/2020,-20,4,,,-35,8
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,14/07/2020,,1,,,-34,9
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,15/07/2020,-17,2,,,-35,10
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,16/07/2020,-17,1,,,-34,9
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,17/07/2020,-20,5,,,-34,11
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,18/07/2020,-27,5,,,-4,
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,19/07/2020,-25,6,,,1,
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,20/07/2020,-15,5,,,-35,6
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,21/07/2020,-12,3,,,-36,6
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,22/07/2020,-17,4,,,-36,11
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,23/07/2020,-17,5,,,-34,9
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,24/07/2020,-21,0,,,-36,10
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,25/07/2020,-20,4,,,-7,
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,26/07/2020,-26,1,,,0,
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,27/07/2020,-15,8,,,-39,8
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,28/07/2020,-12,2,,,-36,7
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,29/07/2020,-7,7,,,-37,10
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,30/07/2020,-10,6,,,-38,10
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,31/07/2020,-16,8,,,-39,10
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,01/08/2020,-20,8,,,-7,
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,02/08/2020,-10,6,,,0,
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,03/08/2020,-24,-5,,,-73,
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,04/08/2020,2,10,,,-42,8
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,05/08/2020,-7,3,,,-40,10
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,06/08/2020,-7,6,,,-40,9
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,07/08/2020,-15,3,,,-39,8
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,08/08/2020,-30,6,,,-4,
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,09/08/2020,-27,8,,,-3,
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,10/08/2020,-15,5,,,-41,6
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,11/08/2020,-12,4,,,-38,5
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,12/08/2020,-10,6,,,-38,7
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,13/08/2020,-7,5,,,-37,8
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,14/08/2020,-13,6,,,-35,7
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,15/08/2020,-22,3,,,-6,
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,16/08/2020,-12,2,,,2,
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,17/08/2020,,,,,,7
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,18/08/2020,,,,,,6
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,19/08/2020,,,,,,8
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,20/08/2020,,,,,,1
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,21/08/2020,,,,,,6
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,24/08/2020,,,,,,6
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,25/08/2020,,,,,,9
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,26/08/2020,,,,,,7
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,27/08/2020,,,,,,8
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,28/08/2020,,,,,,6
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,31/08/2020,,,,,,4
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,01/09/2020,,,,,,4
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,02/09/2020,,,,,,8
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,03/09/2020,,,,,,5
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,04/09/2020,,,,,,4
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,07/09/2020,,,,,,4
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,08/09/2020,,,,,,3
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,09/09/2020,,,,,,3
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,10/09/2020,,,,,,1
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,11/09/2020,-13,-1,,,-27,0
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,12/09/2020,-16,0,,,-2,
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,13/09/2020,-16,2,,,4,
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,14/09/2020,-12,-1,,,-25,-2
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,15/09/2020,-9,0,,,-24,-2
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,16/09/2020,-13,-3,,,-23,1
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,17/09/2020,-10,-2,,,-25,2
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,18/09/2020,-12,0,,,-21,0
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,19/09/2020,-15,0,,,-4,
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,20/09/2020,-11,8,,,1,
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,21/09/2020,-12,1,,,-25,0
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,22/09/2020,-15,-1,,,-23,3
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,23/09/2020,-17,0,,,-23,5
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,24/09/2020,-9,1,,,-21,5
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,25/09/2020,-16,1,,,-20,4
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,26/09/2020,-16,0,,,1,
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,27/09/2020,-11,-1,,,5,
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,28/09/2020,-14,3,,,-23,5
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,29/09/2020,-17,-4,,,-20,3
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,30/09/2020,-20,-6,,,-23,3
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,01/10/2020,-19,-5,,,-21,2
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,02/10/2020,-20,-6,,,-19,1
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,03/10/2020,-20,-7,,,-6,
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,04/10/2020,-30,-12,,,-12,
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,05/10/2020,-14,-1,,,-23,0
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,06/10/2020,-9,-5,,,-19,-1
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,07/10/2020,-34,-7,,,-23,5
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,08/10/2020,-27,-4,,,-24,6
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,09/10/2020,-31,-6,,,-21,7
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,10/10/2020,-38,-1,,,-9,
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,11/10/2020,-43,-8,,,-15,
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,12/10/2020,,-5,,,-22,6
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,13/10/2020,-24,-4,,,-21,5
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,14/10/2020,-28,-6,,,-22,7
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,15/10/2020,-40,-4,,,-25,5
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,16/10/2020,-29,2,,,-21,7
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,17/10/2020,-35,1,,,-12,
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,18/10/2020,-43,-6,,,-17,
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,19/10/2020,,-4,,,-23,6
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,20/10/2020,,0,,,-22,5
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,21/10/2020,-12,6,,,-21,5
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,22/10/2020,-45,-6,,,-27,8
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,23/10/2020,-47,-4,,,-27,10
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,24/10/2020,-58,-8,,,-26,
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,25/10/2020,-60,-15,,,-31,
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,26/10/2020,-58,-21,,,-78,22
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,27/10/2020,,-2,,,-45,10
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,28/10/2020,-43,-4,,,-45,13
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,29/10/2020,-46,-11,,,-45,13
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,30/10/2020,-40,-3,,,-41,11
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,31/10/2020,-56,-7,,,-26,
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,01/11/2020,-68,-23,,,-23,
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,02/11/2020,,-13,,,-26,5
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,03/11/2020,-43,-4,,,-26,5
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,04/11/2020,-43,-5,,,-28,9
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,05/11/2020,-40,-4,,,-25,9
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,06/11/2020,-40,-1,,,-24,10
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,07/11/2020,-48,-3,,,-25,
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,08/11/2020,-58,-11,,,-20,
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,09/11/2020,,-4,,,-23,7
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,10/11/2020,,-1,,,-24,7
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,11/11/2020,-43,-5,,,-26,11
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,12/11/2020,-36,1,,,-25,9
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,13/11/2020,-41,2,,,-24,10
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,14/11/2020,-48,-1,,,-22,
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,15/11/2020,-55,-9,,,-26,
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,16/11/2020,,-2,,,-26,8
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,17/11/2020,,-2,,,-24,7
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,18/11/2020,-36,1,,,-23,10
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,19/11/2020,-34,-2,,,-24,9
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,20/11/2020,-38,2,,,-23,10
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,21/11/2020,-46,0,,,-19,
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,22/11/2020,-50,-4,,,-21,
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,23/11/2020,,-2,,,-24,8
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,24/11/2020,,-5,,,-24,7
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,25/11/2020,-35,3,,,-23,8
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,26/11/2020,-31,4,,,-23,8
IE,Ireland,Roscommon,,,IE-RN,,ChIJf3lhIcgYXEgR4AGA8azHABg,27/11/2020,-35,9,,,-22,8
